"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"has the feel of an [[unedited]] personal journal","has the feel of an [[unvarnished]] personal journal",0.09792715311050415,0.9546772837638855,0,1,0,18,"Successful"
"all s well that [[ends]] well and [[rest]] assured the [[consciousness]] raising lessons are cloaked in [[gross]] out gags","all s well that [[culminates]] well and [[rset]] assured the [[awareness]] raising lessons are cloaked in [[ɡross]] out gags",0.17269057035446167,0.5109419822692871,0,1,0,55,"Successful"
"a good looking but ultimately [[pointless]] political thriller with plenty of action and almost no substance","a good looking but ultimately [[pointlses]] political thriller with plenty of action and almost no substance",0.047210514545440674,0.5603763461112976,0,1,0,28,"Successful"
"what starts off as a [[possible]] argentine american beauty [[reeks]] like a room [[stacked]] with pungent flowers","what starts off as a [[feasible]] argentine american beauty [[reekѕ]] like a room [[stackeԁ]] with pungent flowers",0.07168245315551758,0.6131502985954285,0,1,0,55,"Successful"
"considering the harsh locations and demanding stunts this must have been a difficult shoot but the movie proves [[rough]] going for the audience as well","considering the harsh locations and demanding stunts this must have been a difficult shoot but the movie proves [[rouh]] going for the audience as well",0.12873125076293945,0.9763684868812561,0,1,0,28,"Successful"
"a dumb [[movie]] with dumb characters doing dumb [[things]] and you have to be [[really]] [[dumb]] not to [[see]] where this is [[going]]","a dumb [[moѵie]] with dumb characters doing dumb [[matters]] and you have to be [[truthfully]] [[duｍb]] not to [[seeing]] where this is [[gonna]]",0.03758722543716431,0.10914647579193115,0,0,0,68,"Failed"
"rarely does a [[film]] so [[graceless]] and [[devoid]] of merit as this one come along","rarely does a [[flim]] so [[gⲅaceless]] and [[devid]] of merit as this one come along",0.07247012853622437,0.5460246801376343,0,1,0,45,"Successful"
"it s a deeply serious movie that [[cares]] passionately about its subject but too often [[becomes]] ponderous in its teaching of history or lost in the intricate connections and multiple timelines of its story","it s a deeply serious movie that [[careѕ]] passionately about its subject but too often [[becmes]] ponderous in its teaching of history or lost in the intricate connections and multiple timelines of its story",0.338176965713501,0.720976710319519,0,1,0,46,"Successful"
"a soulless [[stupid]] sequel","a soulless [[daft]] sequel",0.02237081527709961,0.06315934658050537,0,0,0,18,"Failed"
"morrissette s script and direction show a fair amount of intelligence and wit but it does [[nt]] signify a whole lot [[either]]","morrissette s script and direction show a fair amount of intelligence and wit but it does [[yukon]] signify a whole lot [[both]]",0.07145243883132935,0.545012891292572,0,1,0,35,"Successful"
"no [[amount]] of arty theorizing the [[special]] [[effects]] are german [[expressionist]] according to the press notes can [[render]] it anything but [[laughable]]","no [[sums]] of arty theorizing the [[specially]] [[impact]] are german [[impressionist]] according to the press notes can [[rendered]] it anything but [[laugհable]]",0.04144173860549927,0.40646493434906006,0,0,0,82,"Failed"
"as a [[kind]] of colorful dramatized pbs program frida [[gets]] the [[job]] done but for that why not watch a documentary","as a [[kinԁ]] of colorful dramatized pbs program frida [[gts]] the [[employment]] done but for that why not watch a documentary",0.12981873750686646,0.5005168914794922,0,1,0,46,"Successful"
"tennessee williams by way of oprah s book club","tennessee williams by way of oprah s book club",0.8259068727493286,0.8259068727493286,1,1,0,1,"Skipped"
"made me feel uneasy even queasy because solondz s cool compassion is on the border of bemused contempt","made me feel uneasy even queasy because solondz s cool compassion is on the border of bemused contempt",0.8402723670005798,0.8402723670005798,1,1,0,1,"Skipped"
"a huge [[disappointment]] coming as it does from filmmakers and performers of this calibre","a huge [[dіsappointment]] coming as it does from filmmakers and performers of this calibre",0.04082989692687988,0.5354009866714478,0,1,0,29,"Successful"
"the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight","the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight",0.6564153432846069,0.6564153432846069,1,1,0,1,"Skipped"
"blessed with a searing lead performance by ryan gosling murder by numbers the movie is powerful and provocative it s also built on a [[faulty]] premise one it follows into melodrama and silliness","blessed with a searing lead performance by ryan gosling murder by numbers the movie is powerful and provocative it s also built on a [[erroneous]] premise one it follows into melodrama and silliness",0.29695558547973633,0.7594062089920044,0,1,0,34,"Successful"
"a puzzling experience","a puzzling experience",0.5986530184745789,0.5986530184745789,1,1,0,1,"Skipped"
"hypnotically [[dull]]","hypnotically [[boring]]",0.028313636779785156,0.05940723419189453,0,0,0,4,"Failed"
"this is a [[movie]] [[filled]] with unlikable spiteful [[idiots]] whether or not their friendship is salvaged [[makes]] no difference in the [[least]]","this is a [[film]] [[filleԁ]] with unlikable spiteful [[idiotѕ]] whether or not their friendship is salvaged [[is]] no difference in the [[le]] [[ast]]",0.03576314449310303,0.23841524124145508,0,0,0,82,"Failed"
"`` analyze that `` is one of those [[crass]] contrived [[sequels]] that not only [[fails]] on its own but makes you second guess your affection for the original","`` analyze that `` is one of those [[carss]] contrived [[sequel]] that not only [[failѕ]] on its own but makes you second guess your affection for the original",0.06314855813980103,0.6100319623947144,0,1,0,55,"Successful"
"i m guessing the director is a magician after all he took three [[minutes]] of dialogue 30 seconds of plot and turned them into a 90 minute movie that [[feels]] five hours long","i m guessing the director is a magician after all he took three [[minu]] [[tes]] of dialogue 30 seconds of plot and turned them into a 90 minute movie that [[feеls]] five hours long",0.1389942765235901,0.5422207117080688,0,1,0,47,"Successful"
"might be one of those [[vanity]] projects in which a renowned filmmaker [[attempts]] to show off his talent by surrounding himself with untalented people","might be one of those [[courtesy]] projects in which a renowned filmmaker [[a𝚝tempts]] to show off his talent by surrounding himself with untalented people",0.08119016885757446,0.5947650671005249,0,1,0,43,"Successful"
"despite its dry wit and compassion the [[film]] [[suffers]] from a [[philosophical]] [[emptiness]] and maddeningly sedate pacing","despite its dry wit and compassion the [[filｍ]] [[undergo]] from a [[philosophy]] [[void]] and maddeningly sedate pacing",0.029413878917694092,0.09233099222183228,0,0,0,60,"Failed"
"the [[worst]] film of the year","the [[pire]] film of the year",0.025658488273620605,0.8948853015899658,0,1,0,9,"Successful"
"soderbergh seems capable only of [[delivering]] artfully lighted earnest inquiries that [[lack]] the kind of genuine depth that would make them redeemable","soderbergh seems capable only of [[deliveⲅing]] artfully lighted earnest inquiries that [[lcak]] the kind of genuine depth that would make them redeemable",0.04473978281021118,0.5934528112411499,0,1,0,46,"Successful"
"releasing a [[film]] with the [[word]] dog in its title in january lends itself to easy jokes and insults and snow dogs deserves every single one of them","releasing a [[filｍ]] with the [[wrd]] dog in its title in january lends itself to easy jokes and insults and snow dogs deserves every single one of them",0.25792157649993896,0.5325125455856323,0,1,0,41,"Successful"
"if you [[pitch]] your expectations at an all time low you could do [[worse]] than this [[oddly]] cheerful but not [[particularly]] [[funny]] body [[switching]] farce","if you [[pich]] your expectations at an all time low you could do [[w]] [[orse]] than this [[interestingly]] cheerful but not [[particulalry]] [[comical]] body [[switched]] farce",0.044551968574523926,0.537630558013916,0,1,0,80,"Successful"
"a [[movie]] that tries to fuse the two woods but [[winds]] up a bolly holly masala [[mess]]","a [[filmmaking]] that tries to fuse the two woods but [[windward]] up a bolly holly masala [[mesѕ]]",0.024142920970916748,0.7243674993515015,0,1,0,49,"Successful"
"[[utter]] [[mush]] conceited pap","[[utteⲅ]] [[musհ]] conceited pap",0.02330690622329712,0.05559587478637695,0,0,0,21,"Failed"
"despite auteuil s [[performance]] it s a [[rather]] [[listless]] [[amble]] down the [[middle]] of the [[road]] where the [[thematic]] [[ironies]] are too obvious and the sexual politics too [[smug]]","despite auteuil s [[preformance]] it s a [[somewhat]] [[dejected]] [[ambⅼe]] down the [[middⅼe]] of the [[roɑd]] where the [[thematіc]] [[hypocrisies]] are too obvious and the sexual politics too [[sｍug]]",0.02778834104537964,0.13562971353530884,0,0,0,87,"Failed"
"jackson [[shamefully]] strolls through this mess with a smug grin inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder","jackson [[shamefuⅼly]] strolls through this mess with a smug grin inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder",0.10522681474685669,0.5834285020828247,0,1,0,34,"Successful"
"a reasonably efficient mechanism but it offers few surprises and finds its stars [[slumming]] in territory they should have avoided","a reasonably efficient mechanism but it offers few surprises and finds its stars [[ѕlumming]] in territory they should have avoided",0.1117027997970581,0.6155894994735718,0,1,0,27,"Successful"
"[[director]] [[shekhar]] kapur and screenwriters michael [[schiffer]] and hossein amini have tried [[hard]] to modernize and [[reconceptualize]] things but the barriers finally [[prove]] to be too [[great]]","[[directors]] [[sհekhar]] kapur and screenwriters michael [[supermodels]] and hossein amini have tried [[tough]] to modernize and [[reconc]] [[eptualize]] things but the barriers finally [[рrove]] to be too [[gre]] [[at]]",0.0472489595413208,0.17351382970809937,0,0,0,119,"Failed"
"there are enough throwaway references to faith and rainbows to plant smile button faces on that segment of the populace that made a walk to remember a niche hit","there are enough throwaway references to faith and rainbows to plant smile button faces on that segment of the populace that made a walk to remember a niche hit",0.8185352683067322,0.8185352683067322,1,1,0,1,"Skipped"
"egoyan s work often elegantly considers various levels of reality and uses shifting points of view but here he has constructed a film so labyrinthine that it [[defeats]] his [[larger]] purpose","egoyan s work often elegantly considers various levels of reality and uses shifting points of view but here he has constructed a film so labyrinthine that it [[de]] [[feats]] his [[largest]] purpose",0.232014000415802,0.581260085105896,0,1,0,48,"Successful"
