"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"if you can keep your eyes open amid all the blood and gore you ll see del toro has brought unexpected [[gravity]] to blade ii","if you can keep your eyes open amid all the blood and gore you ll see del toro has brought unexpected [[rigor]] to blade ii",0.1303560733795166,0.7201240062713623,1,0,1,38,"Successful"
"a [[superlative]] b [[movie]] funny sexy and [[rousing]]","a [[stupendous]] b [[photographing]] funny sexy and [[scintillating]]",0.02104794979095459,0.8562253713607788,1,0,1,82,"Successful"
"it [[offers]] a glimpse of the solomonic decision [[facing]] jewish parents in those [[turbulent]] [[times]] to save their children and yet to [[lose]] them","it [[quotation]] a glimpse of the solomonic decision [[standoff]] jewish parents in those [[perturbed]] [[calendars]] to save their children and yet to [[loosing]] them",0.03175485134124756,0.5485537052154541,1,0,1,199,"Successful"
"a movie that [[will]] wear you out and make you misty even when you do nt want to be","a movie that [[go]] wear you out and make you misty even when you do nt want to be",0.13556557893753052,0.8562572598457336,1,0,1,37,"Successful"
"my big fat greek wedding is that [[rare]] animal known as a perfect family film because it s about family","my big fat greek wedding is that [[scarce]] animal known as a perfect family film because it s about family",0.0413818359375,0.6478980779647827,1,0,1,31,"Successful"
"[[canada]] s arctic light [[shines]] bright on this frozen tundra soap [[opera]] that [[breathes]] [[extraordinary]] life into the private existence of the inuit people","[[fannie]] s arctic light [[sparkled]] bright on this frozen tundra soap [[melodramas]] that [[wheezing]] [[unpaid]] life into the private existence of the inuit people",0.03554797172546387,0.5152493715286255,1,0,1,146,"Successful"
"the strong subject matter continues to shock throughout the film not everyone will play the dark challenging tune taught by the piano teacher","the strong subject matter continues to shock throughout the film not everyone will play the dark challenging tune taught by the piano teacher",0.8151125311851501,0.8151125311851501,0,0,1,1,"Skipped"
"from a [[deceptively]] [[simple]] premise this deeply [[moving]] french [[drama]] develops a [[startling]] [[story]] that works both as a [[detailed]] [[personal]] portrait and as a rather [[frightening]] examination of modern times","from a [[unfairly]] [[simplify]] premise this deeply [[displaced]] french [[melodrama]] develops a [[perplexing]] [[myth]] that works both as a [[circumspect]] [[movable]] portrait and as a rather [[fearful]] examination of modern times",0.021067678928375244,0.5465579032897949,1,0,1,244,"Successful"
"made for teens and reviewed as such this is recommended only for those under 20 years of age and then only as a very mild rental","made for teens and reviewed as such this is recommended only for those under 20 years of age and then only as a very mild rental",0.5565134882926941,0.5565134882926941,0,0,1,1,"Skipped"
"[[jagger]] stoppard and director michael apted deliver a [[riveting]] and surprisingly romantic [[ride]]","[[aguilera]] stoppard and director michael apted deliver a [[hallucinatory]] and surprisingly romantic [[wrinkle]]",0.01824253797531128,0.794731855392456,1,0,1,99,"Successful"
"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood `` except that the writing acting and character development are a lot better","another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood `` except that the writing acting and character development are a lot better",0.8254945278167725,0.8254945278167725,0,0,1,1,"Skipped"
"i ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close","i ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close",0.6275507211685181,0.6275507211685181,0,0,1,1,"Skipped"
"a weird and wonderful [[comedy]]","a weird and wonderful [[pretense]]",0.02204596996307373,0.8013898134231567,1,0,1,51,"Successful"
"it does give a [[taste]] of the burning [[man]] [[ethos]] an [[appealing]] blend of counter cultural idealism and hedonistic [[creativity]]","it does give a [[hankering]] of the burning [[dude]] [[philosophy]] an [[attempting]] blend of counter cultural idealism and hedonistic [[inventors]]",0.02405095100402832,0.520249605178833,1,0,1,165,"Successful"
"a quiet disquieting [[triumph]]","a quiet disquieting [[sieg]]",0.165493905544281,0.941122829914093,1,0,1,33,"Successful"
"devos and cassel have [[tremendous]] chemistry their sexual and romantic tension while never really vocalized is palpable","devos and cassel have [[stupendous]] chemistry their sexual and romantic tension while never really vocalized is palpable",0.02355438470840454,0.811617374420166,1,0,1,43,"Successful"
"while puerile men dominate the story the women [[shine]]","while puerile men dominate the story the women [[glare]]",0.03690141439437866,0.89402174949646,1,0,1,53,"Successful"
"in a movie full of surprises the biggest is that secret ballot is a comedy both [[gentle]] and biting","in a movie full of surprises the biggest is that secret ballot is a comedy both [[innocuous]] and biting",0.03169143199920654,0.8208225965499878,1,0,1,23,"Successful"
"road to perdition does display greatness and it s worth seeing but it also comes with the laziness and arrogance of a thing that already knows it s won","road to perdition does display greatness and it s worth seeing but it also comes with the laziness and arrogance of a thing that already knows it s won",0.8257035613059998,0.8257035613059998,0,0,1,1,"Skipped"
"peppered with witty [[dialogue]] and [[inventive]] moments","peppered with witty [[schmooze]] and [[imaginary]] moments",0.022851943969726562,0.7659142017364502,1,0,1,47,"Successful"
"for a good chunk of its running time [[trapped]] is an [[effective]] and claustrophobic [[thriller]]","for a good chunk of its running time [[blockaded]] is an [[efficacious]] and claustrophobic [[thrillers]]",0.026437580585479736,0.6846482753753662,1,0,1,76,"Successful"
"[[like]] the rugrats movies the wild thornberrys movie does [[nt]] offer much more than the series but its emphasis on caring for animals and respecting other cultures is particularly [[welcome]]","[[analogue]] the rugrats movies the wild thornberrys movie does [[nu]] offer much more than the series but its emphasis on caring for animals and respecting other cultures is particularly [[commend]]",0.03739053010940552,0.6262604594230652,1,0,1,46,"Successful"
"cage makes an unusual but [[pleasantly]] [[haunting]] debut behind the [[camera]]","cage makes an unusual but [[blithely]] [[macabre]] debut behind the [[bedroom]]",0.022550463676452637,0.6212904453277588,1,0,1,90,"Successful"
"secretary `` is owned by its costars spader and gyllenhaal maggie g makes an [[amazing]] breakthrough in her first starring role and eats up the screen","secretary `` is owned by its costars spader and gyllenhaal maggie g makes an [[extraordinaire]] breakthrough in her first starring role and eats up the screen",0.06051838397979736,0.723269522190094,1,0,1,65,"Successful"
"grant is certainly amusing but the very hollowness of the character he plays keeps him at arms length","grant is certainly amusing but the very hollowness of the character he plays keeps him at arms length",0.7058088779449463,0.7058088779449463,0,0,1,1,"Skipped"
"[[clooney]] directs this [[film]] always [[keeping]] the balance between the fantastic and the believable","[[clones]] directs this [[footage]] always [[withholding]] the balance between the fantastic and the believable",0.025135934352874756,0.9653099775314331,1,0,1,101,"Successful"
"will [[assuredly]] rank as one of the cleverest most deceptively [[amusing]] comedies of the [[year]]","will [[presumably]] rank as one of the cleverest most deceptively [[kidding]] comedies of the [[everyyear]]",0.037155985832214355,0.5105498433113098,1,0,1,69,"Successful"
"adam sandler in an art film","adam sandler in an art film",0.8600420951843262,0.8600420951843262,0,0,1,1,"Skipped"
"this may not have the dramatic gut wrenching impact of other holocaust [[films]] but it s a [[compelling]] story mainly [[because]] of the way it s told by the people who were there","this may not have the dramatic gut wrenching impact of other holocaust [[movie]] but it s a [[incontrovertible]] story mainly [[since]] of the way it s told by the people who were there",0.02110666036605835,0.5457255840301514,1,0,1,94,"Successful"
"[[filled]] with [[honest]] [[performances]] and [[exceptional]] [[detail]] baran is a [[gentle]] [[film]] with [[dramatic]] punch a [[haunting]] ode to [[humanity]]","[[refill]] with [[veritable]] [[concerts]] and [[unpaid]] [[accurate]] baran is a [[soft]] [[theaters]] with [[dreaded]] punch a [[sinister]] ode to [[mankind]]",0.018351435661315918,0.6822102069854736,1,0,1,291,"Successful"
"even bigger and more ambitious than the first installment spy kids 2 looks as if it were made by a highly gifted 12 year old instead of a grown man","even bigger and more ambitious than the first installment spy kids 2 looks as if it were made by a highly gifted 12 year old instead of a grown man",0.7767794132232666,0.7767794132232666,0,0,1,1,"Skipped"
"filmmakers who can deftly change moods are [[treasures]] and even marvels so too is this [[comedy]] about mild culture clashing in today s new delhi","filmmakers who can deftly change moods are [[hoarded]] and even marvels so too is this [[droll]] about mild culture clashing in today s new delhi",0.022638380527496338,0.6328164339065552,1,0,1,59,"Successful"
